date,TX_C_city_mean,TN_C_city_mean,RR_mm_city_mean,PP_hPa_city_mean,FG_ms_city_mean,NDVI_city,TX_C_city_mean_anom,TN_C_city_mean_anom,NDVI_city_anom,ERA5_t2m_max_C,ERA5_tp_m,ERA5_u10_ms,ERA5_v10_ms,ERA5_t2m_min_C,ERA5_t2m_max_C_anom
2020-03-07,14.251063829787231,0.8074468085106383,0.2666666666666666,1020.6482758620692,2.115189873417721,0.40419894,-6.275408642920128,-7.348745209570175,0.075968206,14.910126,1.0410946e-06,0.86189395,-1.0534364,6.9101257,-0.33364582
2020-03-08,14.519148936170213,0.2893617021276596,0.0666666666666666,1020.110344827586,2.5050632911392405,0.40419894,-6.0073235365371485,-7.866830315953154,0.075968206,17.684875,5.764723e-07,1.046676,0.23379178,9.6848755,2.441104
2020-03-09,15.713829787234042,3.35,0.0,1020.8,2.5961538461538463,0.40419894,-4.812642685473319,-4.806192018080814,0.075968206,16.254486,4.6252447e-07,1.0180143,-1.3100281,8.254486,1.0107145
2020-03-10,21.961052631578955,4.521052631578947,0.0,1019.693103448276,1.8607594936708864,0.40419894,1.4345801588715936,-3.635139386501866,0.075968206,21.847076,3.5514432e-08,0.37798882,0.39883614,13.847076,6.603305
2020-03-11,24.340000000000003,6.72,0.0,1016.5517241379312,1.4962025316455696,0.40419894,3.813527527292642,-1.4361920180808143,0.075968206,24.675476,6.051113e-07,0.15494473,0.34221968,16.675476,9.4317045
2020-03-12,23.75894736842105,8.969473684210527,0.0,1011.8586206896553,2.00125,0.40419894,3.2324748957136897,0.8132816661297131,0.075968206,25.252533,7.127722e-08,0.48166528,0.07355436,17.252533,10.008761
2020-03-13,19.478947368421053,7.231914893617023,0.0,1011.0758620689656,2.2430379746835447,0.40419894,-1.047525104286308,-0.9242771244637912,0.075968206,21.876404,0.0,-0.08180431,-0.45527044,13.876404,6.6326323
2020-03-14,20.297894736842103,4.785263157894737,0.0,1012.693103448276,1.5925,0.40419894,-0.2285777358652581,-3.370928860186077,0.075968206,21.237823,8.199365e-07,-0.45186806,-0.7654025,13.2378235,5.994052
2020-03-15,18.973684210526315,3.6189473684210527,58.47191011235955,1007.0206896551724,3.446249999999999,0.40419894,-1.5527882621810465,-4.537244649659762,0.075968206,19.510315,0.0005457739,0.67753536,1.473374,11.510315,4.2665434
2020-03-16,7.044680851063831,1.369148936170213,103.74157303370788,1009.4689655172416,3.847435897435897,0.40419894,-13.48179162164353,-6.787043081910602,0.075968206,10.390778,0.0028688693,-0.66133565,-0.5674212,2.3907776,-4.852994
2020-03-17,14.809782608695654,2.740217391304348,9.627906976744184,1016.3178571428572,3.8324675324675326,0.40419894,-5.716689864011707,-5.415974626776466,0.075968206,14.652069,0.005151581,-2.204071,-1.3996931,6.652069,-0.59170246
2020-03-18,16.67717391304348,6.685869565217391,0.0112359550561797,1017.1259259259258,2.496153846153846,0.40419894,-3.8492985596638825,-1.470322452863423,0.075968206,19.782501,0.00031692415,-1.6568354,-1.1149254,11.782501,4.5387297
2020-03-19,15.553763440860216,6.839784946236559,3.752808988764045,1012.4821428571428,2.3142857142857136,0.40419894,-4.972709031847145,-1.3164070718442549,0.075968206,18.086945,1.0794084e-05,-1.4925553,0.66508305,10.086945,2.843173
2020-03-20,12.829032258064515,7.021505376344086,80.05681818181819,1008.4535714285714,2.9576923076923074,0.40419894,-7.697440214642844,-1.134686641736728,0.075968206,15.658447,4.110932e-05,-2.1601868,0.6978306,7.6584473,0.4146757
2020-03-21,10.46236559139785,4.937634408602151,36.75,1005.9642857142856,2.347435897435897,0.40419894,-10.064106881309511,-3.2185576094786628,0.075968206,9.759308,0.0019104112,-1.1319853,0.5917125,1.7593079,-5.4844637
2020-03-22,12.823655913978495,4.153763440860216,29.09090909090909,1005.8999999999996,1.8012820512820515,0.40419894,-7.702816558728864,-4.002428577220599,0.075968206,12.725952,0.0011340446,-1.2725,-1.54667,4.725952,-2.5178194
2020-03-23,13.920430107526885,5.227956989247312,17.7816091954023,1008.1,2.8103896103896107,0.40419894,-6.606042365180478,-2.9282350288335026,0.075968206,14.150909,0.0017052855,-2.0144958,-0.9046531,6.1509094,-1.0928621
2020-03-24,14.68494623655914,5.626881720430107,0.3977272727272727,1008.9142857142856,3.302597402597403,0.40419894,-5.841526236148221,-2.529310297650708,0.075968206,15.7152405,0.00027130052,-1.8145167,-1.2345303,7.7152405,0.47146893
2020-03-25,16.457608695652176,3.385869565217391,8.89655172413793,1007.6821428571428,2.2363636363636363,0.40419894,-4.068863777055185,-4.770322452863423,0.075968206,16.535248,0.00011222344,1.1858387,0.68747044,8.535248,1.2914762
2020-03-26,14.631182795698924,1.726881720430108,0.0804597701149425,1004.3785714285714,2.876623376623377,0.40419894,-5.895289677008439,-6.429310297650706,0.075968206,13.299835,8.30926e-06,-0.2490762,-2.3530948,5.299835,-1.9439363
2020-03-27,10.873118279569896,0.5924731182795699,1.3295454545454546,1006.8821428571428,3.278947368421053,0.40419894,-9.653354193137464,-7.563718899801244,0.075968206,11.236206,0.0014315197,-2.210549,-0.7233098,3.236206,-4.0075655
2020-03-28,15.306451612903231,-0.2827956989247313,0.0224719101123595,1011.1392857142856,1.9921052631578948,0.40419894,-5.22002085980413,-8.438987717005546,0.075968206,14.821289,0.00010000865,-0.23145168,-0.17555833,6.821289,-0.4224825
2020-03-29,17.422580645161293,1.875268817204301,0.247191011235955,1010.4178571428572,1.9350649350649347,0.40419894,-3.103891827546068,-6.280923200876513,0.075968206,18.072388,1.756077e-05,0.3428243,-0.4719428,10.072388,2.8286161
2020-03-30,8.450537634408603,0.8666666666666668,48.92134831460674,1007.3464285714286,4.1302631578947375,0.40419894,-12.07593483829876,-7.289525351414147,0.075968206,9.177521,0.0014814497,-2.4978817,-2.5258949,1.1775208,-6.066251
2020-03-31,9.95483870967742,0.4451612903225806,129.93258426966293,1002.1857142857144,3.2220779220779225,0.40419894,-10.571633763029942,-7.711030727758233,0.075968206,10.762146,0.014757547,-2.399969,-0.62290466,2.762146,-4.4816256
2020-04-01,12.69782608695652,2.805434782608696,19.40229885057472,1004.489285714286,2.073684210526315,0.40419894,-7.828646385750842,-5.350757235472118,0.075968206,13.375641,0.005041589,0.290514,1.0743243,5.375641,-5.63183
2020-04-02,13.677173913043475,1.683695652173913,4.172413793103448,1007.2857142857144,2.5,0.40419894,-6.849298559663884,-6.472496365906901,0.075968206,13.791351,0.0004613337,-0.68961525,-1.3472214,5.7913513,-5.21612
2020-04-03,16.383695652173916,1.7054347826086953,0.3863636363636363,1010.0,1.5657894736842106,0.40419894,-4.142776820533445,-6.450757235472119,0.075968206,15.364746,2.3323735e-05,-0.4333814,-0.3120683,7.364746,-3.642725
2020-04-04,17.083695652173912,3.1119565217391307,0.3522727272727273,1008.4535714285712,3.769333333333333,0.40419894,-3.442776820533449,-5.044235496341683,0.075968206,17.674042,7.475756e-07,-2.1163082,1.0966266,9.674042,-1.3334293
2020-04-05,17.51413043478261,7.823913043478262,61.77272727272727,1008.8321428571433,3.365333333333333,0.40419894,-3.01234203792475,-0.332278974602552,0.075968206,18.686676,6.029593e-05,0.17994054,1.9264663,10.686676,-0.32079506
2020-04-06,16.207608695652176,9.955434782608696,50.17045454545455,1012.1357142857142,2.3,0.40419894,-4.318863777055185,1.7992427645278823,0.075968206,17.5448,0.0014573495,0.744154,1.7580694,9.5448,-1.4626713
2020-04-07,18.215217391304343,9.054347826086955,23.13793103448276,1015.5250000000002,2.0763157894736843,0.40419894,-2.311255081403015,0.8981558080061429,0.075968206,18.250305,0.0060566696,-0.31595865,0.6350575,10.250305,-0.7571659
2020-04-08,20.426086956521743,8.756521739130434,1.75,1014.2535714285716,1.6776315789473684,0.40419894,-0.1003855161856179,0.6003297210496203,0.075968206,19.65451,0.0005488863,-0.8079522,-0.057135265,11.6545105,0.6470394
2020-04-09,15.710869565217392,10.207608695652176,105.03448275862068,1012.5214285714286,1.8092105263157896,0.40419894,-4.8156029074899696,2.0514166775713605,0.075968206,16.13742,0.00093951216,-1.4362398,0.05342734,8.137421,-2.8700504
2020-04-10,16.22826086956522,9.978260869565217,33.13793103448276,1013.5607142857144,1.9533333333333336,0.40419894,-4.298211603142143,1.8220688514844028,0.075968206,13.584473,0.0069816746,-1.179472,0.67629266,5.5844727,-5.4229984
2020-04-11,18.24021739130435,9.713043478260868,52.36046511627907,1012.2821428571428,1.7000000000000002,0.40419894,-2.286255081403013,1.556851460180054,0.075968206,17.40213,0.0010412413,-1.249869,-0.2298991,9.40213,-1.605341
2020-04-12,18.421978021978024,8.8,26.5,1006.8037037037038,2.326315789473684,0.40419894,-2.1044944507293373,0.6438079819191866,0.075968206,18.81842,0.00036751802,-1.211043,0.5434119,10.81842,-0.18905067
2020-04-13,16.72747252747253,7.852747252747254,16.186046511627907,1001.6214285714284,2.078666666666667,0.40419894,-3.798999945234833,-0.3034447653335599,0.075968206,17.310791,0.0005528613,-0.93200177,-0.0014311472,9.310791,-1.6966801
2020-04-14,17.41413043478261,7.741758241758241,81.97701149425288,1003.875,2.544,0.40419894,-3.112342037924752,-0.4144337763225731,0.075968206,17.441498,0.00200521,-1.4844608,0.18467712,9.441498,-1.5659733
2020-04-15,14.609890109890111,7.542857142857144,104.80232558139537,1006.2285714285714,4.0729729729729724,0.40419894,-5.916582362817248,-0.6133348752236705,0.075968206,16.333496,0.0071679647,-1.2075247,1.851728,8.333496,-2.673975
2020-04-16,15.04021739130435,8.543010752688172,97.47674418604652,1007.0642857142858,3.931578947368421,0.40419894,-5.48625508140301,0.3868187346073579,0.075968206,18.265594,0.002922226,0.23145103,2.4214835,10.2655945,-0.7418766
2020-04-17,16.123655913978496,8.512903225806454,25.48275862068965,1007.8678571428574,3.228947368421053,0.40419894,-4.4028165587288655,0.35671120772564,0.075968206,17.014435,0.0007277497,0.8457165,1.5990696,9.014435,-1.9930363
2020-04-18,18.397826086956524,7.544565217391304,43.54022988505747,1006.377777777778,1.424675324675325,0.40419894,-2.1286463857508373,-0.6116268006895096,0.075968206,19.0607,0.00037191683,-0.15011533,-0.29154524,11.060699,0.05322838
2020-04-19,17.153260869565216,7.535869565217391,30.816091954022987,1003.3814814814816,1.9961038961038964,0.40419894,-3.373211603142145,-0.620322452863423,0.075968206,18.040192,0.0017602356,0.24207687,-0.55863184,10.040192,-0.96727943
2020-04-20,16.211827956989247,5.225806451612904,39.75862068965517,1002.05,2.524675324675324,0.40419894,-4.314644515718115,-2.93038556646791,0.075968206,17.271759,0.00025451434,1.5344499,0.76360226,9.271759,-1.735712
2020-04-21,14.133333333333336,6.405376344086022,16.93103448275862,1002.9000000000002,2.316883116883117,0.40419894,-6.393139139374027,-1.7508156739947918,0.075968206,13.888306,0.0024275263,1.5298074,0.63144666,5.8883057,-5.1191654
2020-04-22,17.319565217391304,7.242391304347826,0.1162790697674418,1007.8925925925926,1.607792207792208,0.40419894,-3.2069072553160574,-0.9138007137329875,0.075968206,17.652618,0.0001912944,-0.1386795,-0.45270777,9.652618,-1.3548527
2020-04-23,19.57741935483871,8.26666666666667,1.3448275862068966,1009.8035714285714,1.751948051948052,0.40419894,-0.949053117868651,0.1104746485858552,0.075968206,19.168732,0.00016593903,-1.1437778,-0.06773416,11.168732,0.1612606
2020-04-24,21.15913978494624,9.3247311827957,9.183908045977011,1005.5321428571432,2.1818181818181817,0.40419894,0.6326673122388762,1.1685391647148862,0.075968206,20.591034,9.314088e-05,-1.4519024,0.08631706,12.591034,1.5835629
2020-04-25,20.41521739130435,8.997826086956522,43.24705882352941,1002.1107142857144,2.056,0.40419894,-0.1112550814030122,0.8416340688757078,0.075968206,21.531647,0.00013674195,-0.49331537,-0.3027903,13.531647,2.5241756
2020-04-26,17.47888888888889,9.174444444444443,14.833333333333334,1003.7777777777778,2.6297297297297297,0.40419894,-3.047583583818472,1.0182524263636292,0.075968206,19.0495,0.00028319328,1.7466717,1.4548277,11.0494995,0.042028427
2020-04-27,15.271428571428572,7.562222222222222,23.906976744186046,1005.277777777778,2.9824324324324327,0.40419894,-5.255043901278789,-0.5939697958585919,0.075968206,15.524048,0.0002226516,2.521021,2.0044174,7.524048,-3.4834232
2020-04-28,15.51428571428572,5.819780219780221,0.7906976744186046,1008.8592592592591,3.4157894736842107,0.40419894,-5.012186758421642,-2.3364117983005928,0.075968206,15.816467,0.0003137508,2.3067093,1.1804327,7.8164673,-3.1910038
2020-04-29,17.423333333333336,5.216666666666667,4.767441860465116,1010.0576923076924,4.302597402597403,0.40419894,-3.1031391393740257,-2.939525351414148,0.075968206,17.9747,2.3785478e-05,2.9211628,2.0140429,9.974701,-1.0327702
2020-04-30,16.261538461538464,8.565934065934066,1.2413793103448276,1011.2142857142856,4.61842105263158,0.40419894,-4.264934011168897,0.4097420478532516,0.075968206,16.768524,4.912801e-05,3.4600594,2.0942204,8.768524,-2.238947
2020-05-01,20.24945054945056,10.001098901098905,0.2558139534883721,1012.5185185185188,4.485333333333332,0.40419894,-0.2770219232568074,1.8449068830180888,0.075968206,22.098602,2.2316528e-05,2.7421787,2.0613773,14.098602,-2.0821743
2020-05-02,24.12282608695652,10.033695652173916,0.0,1012.8714285714286,2.565789473684211,0.40419894,3.596353614249157,1.8775036340931024,0.075968206,25.046173,1.914055e-06,1.6794382,1.353351,17.046173,0.8653965
